"Time","mqtt.meshlium3d4c.FARM1.BAT.value.mean","mqtt.meshlium3d4c.FARM1.CH4.value.mean","mqtt.meshlium3d4c.FARM1.CO.value.mean","mqtt.meshlium3d4c.FARM1.HUM.value.mean","mqtt.meshlium3d4c.FARM1.NH3.value.mean","mqtt.meshlium3d4c.FARM1.PM1.value.mean","mqtt.meshlium3d4c.FARM1.PM10.value.mean","mqtt.meshlium3d4c.FARM1.PM2_5.value.mean","mqtt.meshlium3d4c.FARM1.PRES.value.mean","mqtt.meshlium3d4c.FARM1.TC.value.mean"
2021-03-27 17:39:00,90,0,2.19,62.26,5.35,5.39,197.08,11.52,102081.25,18.55
2021-03-27 17:57:00,90,0,2.18,61.86,4.07,5.95,252.43,19.9,102091.03,18.49
2021-03-27 18:15:00,90,0,2.04,64.52,4.15,11.47,115,26.48,102106.21,17.77
2021-03-27 18:33:00,90,0,2.03,67.77,4.76,15.24,146.78,31.38,102105.58,17.03
2021-03-27 18:54:00,90,0,2.29,68.19,5.14,14.46,40.38,23.12,102114.57,16.56
2021-03-27 19:12:00,90,0,2.63,70.94,5.06,28.4,97.94,44.71,102139.01,16.07
2021-03-27 19:30:00,90,0,2.59,71.4,5.35,25.09,138.92,39.67,102153.5,15.31
2021-03-27 19:48:00,90,0,2.28,71.53,4.98,16.54,77.38,23.31,102170.63,14.86
2021-03-27 20:09:00,90,0,2.43,73.32,5.61,14.38,254.29,26.79,102167.14,14.28
2021-03-27 20:27:00,90,0,2.4,73.94,4.78,13.7,55.27,20.9,102176.88,14.08
2021-03-27 20:45:00,90,0,2.33,74.71,4.88,12.23,175.39,23.64,102171.89,13.93
2021-03-27 21:03:00,90,0,2.16,73.4,4.56,10.89,114.47,21.44,102173.25,13.42
2021-03-27 21:24:00,89,0,2,74.56,4.65,12.01,102.04,20.99,102195.91,13.19
2021-03-27 21:42:00,89,0,1.72,74.36,4.57,10.56,78.26,21.17,102196.88,12.97
2021-03-27 22:00:00,89,0,1.53,73.89,4.22,10.77,149.45,16.16,102199.69,12.69
2021-03-27 22:18:00,89,0,1.49,75.61,4.41,10.53,73.74,14.67,102202.3,12.57
2021-03-27 22:36:00,89,0,1.64,,3.59,11.75,91.21,17.93,,
2021-03-27 22:57:00,89,0,1.71,76.7,3.07,12.57,37.5,19.11,102228.25,12.46
2021-03-27 23:15:00,89,0,1.56,76.09,4.04,12.52,75.16,18.56,102217.23,11.93
2021-03-27 23:33:00,89,0,1.51,76.72,4.05,12.21,76.66,17.12,102240.52,11.69
2021-03-27 23:51:00,89,0,1.64,,3.31,12.41,44.78,17.93,,
2021-03-28 00:12:00,89,0,1.52,78.25,3.36,10.12,130.16,25.82,102214.67,11.7
2021-03-28 00:30:00,89,0,1.41,77.04,3.44,12.84,20.86,17.55,102224.15,11.29
2021-03-28 00:48:00,88,0,1.31,78.99,4.17,13.7,64.27,21.8,102222.3,10.69
2021-03-28 01:06:00,88,0,1.35,,3.11,13.91,85.58,22.81,,
2021-03-28 01:27:00,88,0,1.32,78.38,3.36,11.53,96.63,19.43,102211.19,10.94
2021-03-28 01:45:00,94,0,1.32,79.92,3.57,13.99,36.82,20.99,102206.02,10.88
2021-03-28 03:03:00,97,0,1.22,76.23,3.05,13.22,32.17,18.4,102208.5,10.56
2021-03-28 03:21:00,99,0,1.16,,3.41,12.57,18.39,17.18,,
2021-03-28 03:42:00,100,0,1.08,81.64,3.42,15.8,139.98,19.29,102257.33,10.16
2021-03-28 04:00:00,100,0,0.98,78.09,2.92,13.75,43.97,18.25,102248.45,9.75
2021-03-28 04:18:00,100,0,0.93,77.91,2.78,13.93,78.59,18.05,102260.64,9.97
2021-03-28 04:36:00,97,0,0.9,75.03,2.55,13.88,34.25,19.54,102263.39,10.23
2021-03-28 04:57:00,96,0,0.84,75.42,3.16,12.2,82.38,19.31,102264.8,9.78
2021-03-28 05:15:00,96,0,0.78,77.09,4.53,16.08,29.07,21.94,102284.88,9.2
2021-03-28 05:33:00,96,0,0.8,77.04,4.17,14.61,15.59,15.59,102312.91,8.93
2021-03-28 05:51:00,96,0,0.79,78.59,3.83,16.27,51.29,23.28,102306.45,8.59
2021-03-28 06:12:00,96,0,0.92,82.24,3.8,15.62,65.3,21.77,102328.51,9.06
2021-03-28 06:30:00,96,0,0.93,73.9,2.4,13.47,22.8,19.01,102326.59,9.75
2021-03-28 06:48:00,96,0,0.92,72.75,2.17,17.64,321.11,33.49,102341.3,9.84
2021-03-28 07:06:00,96,0,0.83,72.67,2.07,16.73,177.99,40.28,102365.53,10.06
2021-03-28 07:27:00,96,0,0.86,77.45,2.58,17.45,191.02,33.65,102379.65,9.52
2021-03-28 07:45:00,95,0,0.88,78.91,2.65,18.47,87.6,36,102379.91,9.79
2021-03-28 08:03:00,95,0,0.92,75.99,2.05,17.6,40.23,28.96,102377.75,10.23
2021-03-28 08:21:00,95,0,1,72.73,1.48,14.7,154.4,27.1,102390.1,10.74
2021-03-28 08:42:00,95,0,2.94,73.93,1.52,11.96,27.49,19.34,102398.23,11.8
2021-03-28 09:00:00,95,0,4.74,71.9,0.98,10.77,133.62,16.44,102383.53,12.69
2021-03-28 09:18:00,95,0,5.35,64.97,0,6.31,11.79,9.75,102375.41,13.49
2021-03-28 09:36:00,95,0,4.89,57.46,0,6.91,25.53,15.3,102395.2,13.65
2021-03-28 09:57:00,95,0,3.65,58.02,0,5.4,14.05,10.74,102397.61,13.91
2021-03-28 10:15:00,94,0,3.3,58.67,0,6.43,16.47,12.55,102401.36,14.59
2021-03-28 10:33:00,94,0,3.23,55.95,0,7.43,51.44,8.9,102387.69,15.15
2021-03-28 10:51:00,94,0,2.76,56.18,0,6.93,12.16,10.78,102388.5,15.2
2021-03-28 11:12:00,94,0,2.48,56.14,0,8.85,32.63,11.92,102401.52,15.19
2021-03-28 11:30:00,94,0,2.37,57.16,0,9.52,68.51,18.26,102377.02,15.39
2021-03-28 11:48:00,94,0,2.37,57.99,0,9.63,135.59,24.38,102366.63,16.42
2021-03-28 12:06:00,93,0,2.58,56,0,8.4,54.61,16.94,102349.74,17.05
2021-03-28 12:24:00,93,0,2.52,,0.79,8.65,116.34,22.28,,
2021-03-28 12:45:00,93,0,2.01,57.06,0,7.33,86.62,16.66,102318.64,18.07
2021-03-28 13:03:00,93,0,1.67,58.12,0,6.17,64.42,11.26,102325.93,17.94
2021-03-28 13:21:00,93,0,1.55,59.03,0.11,5.66,31.5,11.85,102303.55,18.17
2021-03-28 13:39:00,93,0,1.59,,0,6.79,73.78,14.71,,
2021-03-28 14:00:00,93,0,1.67,55.48,0,4.72,97.29,13.74,102244.49,19.3
2021-03-28 14:18:00,93,0,1.89,56.51,0.35,5.16,97.49,16.25,102228.98,19.5
2021-03-28 14:36:00,93,0,1.75,52,0,4.82,89.52,16.29,102225.06,19.62
2021-03-28 14:54:00,93,0,1.18,,0,2.98,91.75,14.21,,
2021-03-28 15:15:00,92,0,0.84,52.3,0.11,2.72,65.66,9.32,102192.66,19.42
2021-03-28 15:33:00,93,0,1.4,51.77,0.32,3.24,31.33,10.17,102183.05,19.91
2021-03-28 15:51:00,92,0,1.34,48.78,1,1.78,20.6,7.93,102190.98,20.11
2021-03-28 16:09:00,92,0,1.71,,1.47,2.42,61.56,8.16,,
2021-03-28 16:30:00,92,0,1.41,46.42,0.65,1.67,14.36,3.72,102202.6,19.57
2021-03-28 16:48:00,92,0,1.31,50.53,1.73,1.68,9.78,6.92,102192.11,19.3
2021-03-28 17:06:00,92,0,1.29,45.85,1.37,1.66,22.35,6.62,102208.95,18.94
2021-03-28 17:24:00,91,0,1.03,47.83,1.87,1.43,82.04,10.42,102221.14,18.08
2021-03-28 17:45:00,91,0,1.09,47.94,1.72,1.32,18.32,5.76,102233.78,17.59
2021-03-28 18:03:00,91,0,1.28,53.7,2.79,1.64,44.39,3.77,102281,17.81
2021-03-28 18:21:00,91,0,1.44,50.27,2.56,0.96,27.22,4.28,102293.8,17.56
2021-03-28 18:39:00,91,0,1.55,52,2.75,1.49,7.06,3.26,102321.06,17.05
2021-03-28 19:00:00,91,0,1.72,52.53,2.5,1.66,5.1,4.2,102358.37,16.68
2021-03-28 19:18:00,90,0,1.61,52.62,2.55,2.07,19.48,7.38,102366.52,16.01
2021-03-28 19:36:00,90,0,1.33,55.38,2.74,1.78,4.82,3.3,102396.91,15.4
2021-03-28 19:54:00,90,0,1.22,57.37,3.22,1.83,30.77,4.53,102433.73,15.06
2021-03-28 20:15:00,90,0,1.14,61.01,3.51,1.76,97.55,6.77,102466.63,15.09
2021-03-28 20:33:00,90,0,1.05,58.38,3.14,0.86,1.63,1.42,102484.09,14.96
2021-03-28 20:51:00,90,0,0.97,62.3,3.61,1.55,22.39,2.72,102508.61,14.7
2021-03-28 21:09:00,90,0,0.95,63.47,4.54,1.35,149.51,3.41,102523.38,14.63
2021-03-28 21:30:00,90,0,0.91,63.95,3.73,1.74,26.51,3.48,102559.98,14.35
2021-03-28 21:48:00,90,0,0.86,65.87,4.59,1.91,3.12,3,102579.16,14.05
2021-03-28 22:06:00,90,0,0.97,68.68,4.89,1.4,1.91,1.87,102597.24,14.18
2021-03-28 22:24:00,90,0,1.04,66.1,4.15,1.81,61.66,4.43,102598.25,13.9
2021-03-28 22:45:00,90,0,1.03,67.01,4.19,2.06,12.21,7.22,102638.18,13.4
2021-03-28 23:03:00,90,0,1.07,67.42,3.86,3.15,72.73,6.87,102625.24,13.06
2021-03-28 23:21:00,89,0,1.16,72.93,4.85,2.07,24.77,3.17,102662.38,13.28
2021-03-28 23:39:00,89,0,1.29,71.87,4.49,2.02,64.97,4.07,102683.91,13.8
2021-03-29 00:00:00,89,0,1.4,72.56,4.56,2.58,33.17,5.12,102684.69,14.05
2021-03-29 00:18:00,89,0,1.42,71,3.9,1.85,45.41,2.96,102690.71,14.17
2021-03-29 00:36:00,89,0,1.48,73.06,4.39,1.98,7.45,4.89,102691.61,14.09
2021-03-29 00:54:00,89,0,1.36,74,4.56,1.88,57.32,4.17,102688.2,13.94
2021-03-29 01:15:00,89,0,1.34,72.72,5,2.16,65.8,4.9,102687.38,13.78
2021-03-29 01:33:00,89,0,1.27,72.32,4.53,2.45,8.74,6.31,102696.01,13.78
2021-03-29 01:51:00,89,0,1.23,72.93,4.98,2.47,33,10.23,102702.12,13.6
2021-03-29 02:09:00,88,0,1.16,73.35,5.42,2.45,85.63,4.3,102723.72,13.55
2021-03-29 02:30:00,88,0,1.07,71.82,4.09,2.67,21.47,9,102724.5,12.88
2021-03-29 02:48:00,88,0,1.07,74.07,5.06,2.53,32.19,5.41,102735.73,12.84
2021-03-29 03:06:00,88,0,1.04,73.59,4.11,3.3,19.69,9.7,102721.06,12.84
2021-03-29 03:24:00,94,0,1.04,75.89,4.55,3.68,88.96,8.9,102708.91,12.57
2021-03-29 03:42:00,97,0,1.01,,4.05,3.91,8.21,6.38,,
2021-03-29 04:03:00,99,0,0.84,75.87,4.92,3.36,90.97,9.26,102702.61,11.97
2021-03-29 04:21:00,100,0,0.77,74.11,4.17,3.37,43.87,11.51,102716.08,11.5
2021-03-29 04:39:00,100,0,0.67,74.11,4.3,3.48,18.61,5.15,102739.02,11.13
2021-03-29 04:57:00,100,0,0.68,,4.73,4.07,179.06,7.15,,
2021-03-29 05:18:00,96,0,0.74,76,3.94,2.72,6.94,5.29,102765.28,10.72
2021-03-29 05:36:00,96,0,0.65,75.71,4.24,3.24,9.06,6.84,102773.69,10.57
2021-03-29 05:54:00,96,0,0.63,78.06,4.17,4.38,21.81,7.23,102760,10.63
2021-03-29 06:12:00,96,0,0.77,,3.04,5.65,82.99,11.28,,
2021-03-29 06:33:00,96,0,0.86,75.11,4.15,5.86,253.29,19.75,102773.8,11.53
2021-03-29 06:51:00,96,0,0.66,70.52,3.86,8.63,178.77,40.49,102801.23,10.59
2021-03-29 07:09:00,96,0,0.58,73.03,4.3,9.83,336.05,47.78,102774.48,9.91
2021-03-29 07:27:00,96,0,0.63,,3.78,8.69,540.32,58.76,,
2021-03-29 07:48:00,95,0,0.68,73.24,3.74,6.97,291.94,43.01,102789.66,10.98
2021-03-29 08:06:00,95,0,0.62,70.76,2.06,4.8,155.25,18.31,102784.17,11.57
2021-03-29 08:24:00,95,0,0.54,70.82,2.41,9.56,741.27,77.43,102784.56,12.03
2021-03-29 09:21:00,95,0,2.33,66.89,1.41,6.82,309.84,49.89,102791.1,14.25
2021-03-29 09:39:00,95,0,2.66,68.7,2.15,5.24,248.22,31.99,102789.74,15.25
2021-03-29 09:57:00,95,0,2.83,63.14,1.26,3.39,63.68,9.86,102778.92,15.79
2021-03-29 10:18:00,95,0,2.85,60.94,1.34,3.01,43.93,9.44,102772.36,16.26
2021-03-29 10:36:00,95,0,2.69,58.97,0.74,4.1,139.71,7.55,102764.41,16.37
2021-03-29 10:54:00,95,0,2.23,61.42,1.76,2.74,93.89,9.04,102759.98,16.43
2021-03-29 11:12:00,94,0,2.09,59.81,1.46,4.48,70.7,10.27,102748.11,16.88
2021-03-29 11:33:00,94,0,1.97,54.58,0.86,2.93,40.62,7.52,102724.94,17.26
2021-03-29 11:51:00,94,0,1.55,54.06,0.87,2.32,61.08,8.28,102710.86,17.34
2021-03-29 12:09:00,94,0,1.16,51.98,0.72,1.91,40.58,6.58,102687.48,17.79
2021-03-29 12:27:00,94,0,0.92,53.29,1.58,1.76,51.84,3.29,102671.19,18.1
2021-03-29 12:48:00,93,0,0.95,50.68,1.31,1.63,4.66,3.5,102652.48,18.67
2021-03-29 13:06:00,93,0,0.94,45.41,1.7,1.24,9.37,3.11,102641.85,19.1
2021-03-29 13:24:00,93,0,0.84,43.95,0.95,1.67,43.66,6.86,102618.6,18.63
2021-03-29 13:42:00,93,0,0.97,44.64,1.22,2.31,226.05,10.37,102601.63,18.81
2021-03-29 14:03:00,93,0,0.89,40.6,0.43,2.31,106.72,12.83,102570.28,18.79
2021-03-29 14:21:00,93,0,0.89,44.97,0.94,4.58,826.97,61.1,102568.72,19.07
2021-03-29 14:39:00,93,0,0.89,40.76,1.12,4.87,147.86,19.87,102560.84,18.75
2021-03-29 14:57:00,93,0,0.65,44.47,1.79,2.43,28,8.28,102557.91,18.51
2021-03-29 15:18:00,93,0,0.52,37.95,1,1.91,75.89,9.44,102545.38,18.98
2021-03-29 15:36:00,93,0,0.98,41.44,1.71,1.71,23.08,10.57,102508.77,18.65
2021-03-29 15:54:00,93,0,1.39,42.46,2.98,1.86,89.06,14.87,102500.76,18.71
2021-03-29 16:12:00,93,0,1.51,47.61,4.75,2.27,164.59,20.15,102488.01,18.6
2021-03-29 16:33:00,92,0,1.39,46.71,2.97,1.29,24.59,5.19,102488.8,18.28
2021-03-29 16:51:00,92,0,1.32,48.29,3,1.48,30.8,4.51,102507.64,18.03
2021-03-29 17:09:00,92,0,1.28,51.76,3.84,2,83.22,8.83,102500.09,17.92
2021-03-29 17:27:00,92,0,1.25,54.97,3.92,1.36,70.87,9.43,102499.44,17.81
2021-03-29 17:45:00,92,0,1.3,,3.87,5.43,1008.5,64.44,,
2021-03-29 18:06:00,92,0,1.18,58.54,3.62,2.99,169.37,19.58,102500.98,17.04
2021-03-29 18:24:00,91,0,0.99,59.97,3.94,2.57,86.76,10.48,102514.97,16.53
2021-03-29 18:42:00,91,0,1.11,59.74,4.26,3.04,109.46,19.45,102512.06,16.16
2021-03-29 19:00:00,91,0,1.11,,4.28,3.2,191.65,21.9,,
2021-03-29 19:21:00,91,0,1.12,63.75,4.66,3.59,613.99,34.85,102538.28,16.03
2021-03-29 19:39:00,91,0,1.36,63.78,3.89,10.42,366.99,32.28,102537.28,15.47
2021-03-29 19:57:00,90,0,1.99,65.98,4.73,14.44,89.83,28.32,102556.92,14.92
2021-03-29 20:15:00,90,0,2.52,,4.3,23.13,65.82,38.6,,
2021-03-29 20:36:00,90,0,2.57,70.14,5.01,17.37,207.53,34.9,102573.72,14.49
2021-03-29 20:54:00,90,0,2.45,69.09,4.49,15.79,74,24.02,102572.08,14.35
2021-03-29 21:12:00,90,0,2.3,70.04,4.41,16.23,42.19,30.16,102581.7,14.15
2021-03-29 21:30:00,90,0,2.23,,4.35,16.48,145.42,29.7,,
2021-03-29 21:51:00,90,0,1.81,65.43,4.43,10.35,25.49,17.87,102617.45,13.37
2021-03-29 22:09:00,90,0,1.33,68.76,4.69,7.64,82.72,16.63,102621.78,13.26
2021-03-29 22:27:00,90,0,1.12,69.64,4.31,5.71,215.21,18,102632.05,13.73
2021-03-29 22:45:00,90,0,0.99,67.82,4.56,5.25,12.48,9.94,102611.2,13.94
2021-03-29 23:06:00,90,0,0.81,62.96,4.01,3.87,22.45,8.65,102620.05,13.34
2021-03-29 23:24:00,90,0,0.67,60.49,2.63,2.97,74.22,7.94,102613.16,13.05
2021-03-29 23:42:00,90,0,0.53,59.34,2.27,3.63,49.63,8.95,102621.76,12.88
2021-03-30 00:00:00,89,0,0.43,60.86,2.79,2.66,121.03,7.11,102643.36,12.78
2021-03-30 00:21:00,89,0,0.41,58.97,2.11,2.83,23.8,8.78,102650.25,12.82
2021-03-30 00:39:00,89,0,0.41,63.93,3.22,2.81,43.84,7.87,102672.77,13.08
2021-03-30 00:57:00,89,0,0.44,66.39,3.28,3.69,29.74,10.42,102683.94,12.96
2021-03-30 01:15:00,89,0,0.44,66.92,3.05,2.8,6.18,4.61,102689.98,12.86
2021-03-30 01:36:00,89,0,0.48,70.35,3.44,3.25,30.26,11.84,102708.95,12.78
2021-03-30 01:54:00,89,0,0.51,70.01,3.51,4.33,105.13,15.74,102703.76,12.71
2021-03-30 02:12:00,89,0,0.48,68.99,3.28,5.02,137.86,15.15,102697.51,12.11
2021-03-30 02:30:00,89,0,0.44,70.47,3.47,3.44,24.5,9.52,102692.2,11.84
2021-03-30 02:51:00,89,0,0.4,68.79,3.5,4.45,22.7,7.53,102698.83,11.5
2021-03-30 03:09:00,88,0,0.46,69.22,3.62,5.83,45.32,15.52,102703.78,11.2
2021-03-30 03:27:00,89,0,0.5,69.01,3.04,6.48,26.74,17.91,102690.98,11.37
2021-03-30 03:45:00,88,0,0.43,68.28,2.66,5.29,17.18,10.4,102699.65,11.42
2021-03-30 04:06:00,88,0,0.49,73.42,3.13,5.1,31.93,10.77,102703.89,11.34
2021-03-30 04:24:00,94,0,0.43,72.46,3.43,6.58,38.52,19.24,102698.59,11.18
2021-03-30 04:42:00,97,0,0.45,73.35,4.59,5.49,81.42,11.72,102708.75,11.01
2021-03-30 05:00:00,99,0,0.41,72.82,5.69,6.21,24.17,14.25,102700.56,9.89
2021-03-30 05:21:00,100,0,0.4,73.96,5.06,7.26,102.75,15.24,102711.58,9.8
2021-03-30 05:39:00,100,0,0.42,73.57,4.56,6.1,200.48,17.48,102730.97,9.56
2021-03-30 05:57:00,100,0,0.46,72.49,2.96,5.54,12.02,9.53,102750.86,10.21
2021-03-30 06:15:00,96,0,0.48,70.3,2.88,6.28,169.73,17.87,102766.48,10.32
2021-03-30 06:33:00,96,0,0.56,,4.55,10.74,105.62,25.03,,
2021-03-30 06:54:00,96,0,0.4,71.27,3.96,10.3,220.05,26.95,102801.06,9.38
2021-03-30 07:12:00,96,0,0.32,71.55,3.71,6.56,319.27,24.79,102803.05,9.04
2021-03-30 07:30:00,96,0,0.49,72.65,2.84,9.87,110.02,21.89,102830,9.23
2021-03-30 07:48:00,96,0,0.5,,2.85,9.16,397.6,44.98,,
2021-03-30 08:09:00,96,0,0.54,72.72,2.57,8.82,60.52,24.04,102837.03,10.35
2021-03-30 08:27:00,96,0,2.16,71.54,2,9.63,337.06,30.13,102834.04,11.43
2021-03-30 08:45:00,95,0,3.42,70.55,1.43,7.26,116.91,17.8,102826.17,12.37
2021-03-30 09:03:00,95,0,3.5,,1.38,5.08,108.17,11.57,,
2021-03-30 09:24:00,95,0,3.2,62.47,1.34,4.93,96.56,21.98,102837.83,13.95
2021-03-30 09:42:00,95,0,3.24,59.51,0.74,5.8,119.27,26.07,102841.2,14.59
2021-03-30 10:00:00,95,0,3.62,58.49,0.48,5.04,228.05,31.44,102831.45,15.04
2021-03-30 10:18:00,95,0,3.5,,0.1,3.36,144.63,16.08,,
2021-03-30 10:39:00,95,0,2.8,55.97,0.32,6.5,85.14,13.85,102812.16,15.48
2021-03-30 10:57:00,95,0,2.21,52.43,0.47,4.75,103.56,8.8,102800.63,15.78
2021-03-30 11:15:00,95,0,1.76,50.12,0.33,4.62,33.19,9.51,102791.97,15.76
2021-03-30 11:33:00,95,0,1.44,49.9,0.23,3.72,23.24,8.14,102771.58,16.17
2021-03-30 11:54:00,95,0,1.26,49.29,0.37,3.84,214.33,27.91,102751.52,16.24
2021-03-30 12:12:00,94,0,1.18,49.45,0.37,3.83,77.89,10.12,102728.75,16.41
2021-03-30 12:30:00,94,0,1.21,47.38,0.11,4.2,112.3,13.46,102737.8,16.8
2021-03-30 12:48:00,94,0,1.28,53.18,2,4.56,62.83,13.51,102694.38,17.83
2021-03-30 13:09:00,94,0,1.28,46.37,0.32,4.2,122.69,12.11,102670.23,17.69
2021-03-30 13:27:00,94,0,1.14,49.64,1.14,4.9,153.66,19.52,102660.59,17.73
2021-03-30 13:45:00,93,0,1.21,46.08,0.76,4.94,170.71,19.4,102629.66,17.97
2021-03-30 14:03:00,93,0,1.17,44.1,0.35,3.74,96.98,15.12,102612.78,18.13
2021-03-30 14:24:00,93,0,0.93,44.16,0.31,3.53,60.89,10.6,102592.49,17.84
2021-03-30 14:42:00,93,0,0.72,42.45,0.54,3.49,205.18,25.87,102575.7,17.54
2021-03-30 15:00:00,93,0,0.92,47.22,1.56,5.42,72.46,16.12,102540.16,17.49
2021-03-30 15:18:00,93,0,1.75,46.85,1.3,4.14,161.13,14.61,102543.48,18.33
2021-03-30 15:39:00,93,0,2.4,48.78,2.01,3.62,78.91,10.31,102521.32,18.52
2021-03-30 15:57:00,93,0,2.53,49.19,2.19,4.15,70.1,19.29,102511.42,18.64
2021-03-30 16:15:00,93,0,2.32,50.01,2.96,3.85,91.69,16.9,102503.41,19.04
2021-03-30 16:33:00,93,0,1.94,50.13,2.65,3.67,73.7,15.6,102489.27,18.45
2021-03-30 16:54:00,93,0,1.86,50.66,2.58,3.39,131.67,8.95,102481.36,18.48
2021-03-30 17:12:00,92,0,1.64,51.61,2.64,3.97,144.01,16.7,102466.43,18.51
2021-03-30 17:30:00,92,0,1.41,53.82,3.52,2.45,17.42,7.29,102484.22,18.36
2021-03-30 17:48:00,92,0,1.3,52.66,2.68,3.86,185.4,13.71,102468.53,18.36
2021-03-30 18:09:00,92,0,1.38,55.59,3.34,6.04,393.49,39.49,102474.9,18.6
2021-03-30 18:27:00,92,0,1.39,54.8,3.06,6.08,206.38,26.73,102472,18.71
2021-03-30 18:45:00,92,0,1.19,53.87,3.36,5.73,109.56,16.98,102497.55,17.88
2021-03-30 19:03:00,91,0,1.05,54.91,3.68,5.88,79.05,9.38,102503.83,16.94
2021-03-30 19:24:00,91,0,1.25,58.08,4.08,8.49,34.73,12.18,102530.73,16.45
2021-03-30 19:42:00,91,0,1.43,60.55,5.23,6.91,11.39,9.91,102540.61,16.22
2021-03-30 20:00:00,91,0,1.27,61.46,5.37,7.7,33.33,12.67,102534.77,16.06
2021-03-30 20:18:00,91,0,1.18,61.84,5.31,7.57,26.14,12.08,102552.61,15.71
2021-03-30 20:36:00,90,0,1.15,,5.21,9.51,67.4,13.84,,
2021-03-30 20:57:00,90,0,0.97,63.53,4.97,8.25,43.22,11.17,102569.59,15.26
2021-03-30 21:15:00,90,0,1.02,66.69,6.21,8.75,15.21,13.21,102564.88,15.6
2021-03-30 21:33:00,90,0,0.98,69.48,6.49,9.11,32.49,13.85,102564.98,15.53
2021-03-30 21:51:00,90,0,0.94,,5.19,11.64,77.07,18.04,,
2021-03-30 22:12:00,90,0,0.99,70.48,5.9,12.3,44.42,15.32,102574.62,14.43
2021-03-30 22:30:00,90,0,0.9,69.71,4.89,12.1,16.82,15.84,102589.59,13.89
2021-03-30 22:48:00,90,0,0.87,71.4,4.62,11.67,24.64,17.46,102584.45,13.82
2021-03-30 23:06:00,90,0,0.96,,5.35,10.64,65.69,19.23,,
2021-03-30 23:27:00,90,0,0.92,69.38,5.06,10.49,11.58,11.55,102581.64,14.28
2021-03-30 23:45:00,89,0,0.8,66.65,4.39,8,9.59,9.48,102591.42,13.66
2021-03-31 00:03:00,90,0,0.63,65.95,3.48,7.65,12.09,11.26,102588.08,12.98
2021-03-31 00:21:00,89,0,0.56,,3.27,6.68,39.85,9.21,,
2021-03-31 00:42:00,89,0,0.63,70.8,4.02,7.97,11.3,10.58,102625.95,13.83
2021-03-31 01:00:00,89,0,0.66,69.38,3.4,7.64,28.98,13.97,102634.55,13.95
2021-03-31 01:18:00,89,0,0.61,70.14,3.79,7.16,55.68,10.85,102623.3,14
2021-03-31 01:36:00,89,0,0.63,73.28,4.12,7.68,9.64,9.32,102609.45,13.99
2021-03-31 01:57:00,89,0,0.63,71.8,4.41,8.2,70.47,12.72,102617.27,13.94
2021-03-31 02:15:00,89,0,0.64,72.88,4.72,7.8,63.22,12.98,102603.38,14.01
2021-03-31 02:33:00,89,0,0.63,73.94,4.18,6.21,9.9,9.01,102606.95,13.81
2021-03-31 02:51:00,89,0,0.61,73.54,4.28,7.8,16.26,12.66,102586.2,13.75
2021-03-31 03:12:00,89,0,0.54,72.54,3.93,6.64,16.32,12.15,102576.8,13.52
2021-03-31 03:30:00,89,0,0.53,70.26,3.12,7,115.45,9.92,102589.7,13.64
2021-03-31 03:48:00,88,0,0.51,72.94,3.95,6.47,21.98,9.87,102590.67,13.29
2021-03-31 04:06:00,88,0,0.44,72.99,5.1,8.02,36.5,12.69,102590.67,12.87
2021-03-31 04:27:00,88,0,0.52,72.04,4.44,5.95,10.98,9.04,102583.78,12.8
2021-03-31 04:45:00,88,0,0.51,72.83,3.28,7.75,96.77,13.64,102589.8,12.8
2021-03-31 05:03:00,93,0,0.46,71.65,3.55,7.34,18.56,12.14,102584.63,12.51
2021-03-31 05:21:00,97,0,0.49,69.99,2.77,7.1,20.38,9.56,102598.35,12.12
2021-03-31 05:42:00,99,0,0.47,73.39,3.05,7.8,20.04,12.62,102612.13,12.14
2021-03-31 06:00:00,100,0,0.53,72.87,3.92,8.56,15.1,12.15,102601.05,12.64
2021-03-31 06:18:00,100,0,0.55,69.95,4.24,7.03,93.31,14.9,102609.65,12.6
2021-03-31 06:36:00,100,0,0.49,68.36,5.04,6.88,191.97,13.87,102606.14,12.25
2021-03-31 06:57:00,97,0,0.88,69.78,3.61,9.86,73.04,19.55,102621.66,12.17
2021-03-31 07:15:00,96,0,2.19,70.92,2.45,12.75,141.49,40.76,102657.61,11.64
2021-03-31 07:33:00,96,0,4.21,68.13,1.43,8.1,27.34,15.8,102638.03,12.21
2021-03-31 07:51:00,96,0,5.96,65.51,0.63,8.68,211.93,21.83,102617.48,13.01
2021-03-31 08:12:00,96,0,6.16,62.42,0.57,7.62,53.15,18.91,102614.88,13.29
2021-03-31 08:30:00,96,0,5.46,59.83,0,7.82,311.35,32.02,102594.84,13.79
2021-03-31 08:48:00,96,0,5.76,56.28,0,5.26,154.69,16,102605.97,14.09
2021-03-31 09:06:00,96,0,5.94,55.31,0,4.71,154.2,12.67,102595.97,14.84
2021-03-31 09:27:00,96,0,5.55,56.52,0,5.95,173.87,21.97,102591.01,15.51
2021-03-31 09:45:00,95,0,4.96,56.88,0.08,6.3,82.68,15.57,102577.51,15.91
2021-03-31 10:03:00,95,0,4.16,57.3,0.55,4.52,62.97,9.23,102569.94,16.34
2021-03-31 10:21:00,95,0,3.79,55.2,0,4.27,80.83,9.57,102560.8,16.65
2021-03-31 10:39:00,95,0,3.47,,0.97,5.67,34.98,11.15,,
